9.53	-112.955	46.4104
9.54	-113.301	46.5057
9.55	-113.648	46.6012
9.56	-113.995	46.6967
9.57	-114.343	46.7924
9.58	-114.692	46.8881
9.59	-115.042	46.984
9.6	-115.392	47.0799
9.61	-115.743	47.176
9.62	-116.094	47.2721
9.63	-116.447	47.3684
9.64	-116.8	47.4647
9.65	-117.154	47.5612
9.66	-117.508	47.6577
9.67	-117.864	47.7544
9.68	-118.22	47.8511
9.69	-118.576	47.948
9.7	-118.934	48.0449
9.71	-119.292	48.142
9.72	-119.651	48.2391
9.73	-120.011	48.3364
9.74	-120.371	48.4337
9.75	-120.732	48.5312
9.76	-121.094	48.6287
9.77	-121.457	48.7264
9.78	-121.82	48.8241
9.79	-122.184	48.922
9.8	-122.549	49.0199
9.81	-122.914	49.118
9.82	-123.281	49.2161
9.83	-123.648	49.3144
9.84	-124.015	49.4127
9.85	-124.384	49.5112
9.86	-124.753	49.6097
9.87	-125.123	49.7084
9.88	-125.494	49.8071
9.89	-125.865	49.906
9.9	-126.237	50.0049
9.91	-126.61	50.104
9.92	-126.984	50.2031
9.93	-127.358	50.3024
9.94	-127.733	50.4017
9.95	-128.109	50.5012
9.96	-128.486	50.6007
9.97	-128.863	50.7004
9.98	-129.241	50.8001
9.99	-129.62	50.9
10	-130	50.9999
